0.5 0.3; 90.89381207 182.23453018 182.23453018 178.21237586; 0.2 0.2 0.2 0.2
0.5 0.3; 90.91673033 182.29182582 182.29182582 178.16653934; 0.2 0.2 0.2 0.2
0.5 0.3; 90.93964859 182.34912147 182.34912147 178.12070283; 0.2 0.2 0.2 0.2
0.5 0.3; 90.96256684 182.40641711 182.40641711 178.07486631; 0.2 0.2 0.2 0.2
0.5 0.3; 90.9854851 182.46371276 182.46371276 178.02902979; 0.2 0.2 0.2 0.2
0.5 0.3; 91.00840336 182.5210084 182.5210084 177.98319328; 0.2 0.2 0.2 0.2
0.5 0.3; 91.03132162 182.57830405 182.57830405 177.93735676; 0.2 0.2 0.2 0.2
0.5 0.3; 91.05423988 182.63559969 182.63559969 177.89152024; 0.2 0.2 0.2 0.2
0.5 0.3; 91.07715814 182.69289534 182.69289534 177.84568373; 0.2 0.2 0.2 0.2
0.5 0.3; 91.10007639 182.75019099 182.75019099 177.79984721; 0.2 0.2 0.2 0.2
0.5 0.3; 91.12299465 182.80748663 182.80748663 177.7540107; 0.2 0.2 0.2 0.2
0.5 0.3; 91.14591291 182.86478228 182.86478228 177.70817418; 0.2 0.2 0.2 0.2
0.5 0.3; 91.16883117 182.92207792 182.92207792 177.66233766; 0.2 0.2 0.2 0.2
0.5 0.3; 91.19174943 182.97937357 182.97937357 177.61650115; 0.2 0.2 0.2 0.2
0.5 0.3; 91.21466769 183.03666921 183.03666921 177.57066463; 0.2 0.2 0.2 0.2
0.5 0.3; 91.23758594 183.09396486 183.09396486 177.52482811; 0.2 0.2 0.2 0.2
0.5 0.3; 91.2605042 183.1512605 183.1512605 177.4789916; 0.2 0.2 0.2 0.2
0.5 0.3; 91.28342246 183.20855615 183.20855615 177.43315508; 0.2 0.2 0.2 0.2
0.5 0.3; 91.30634072 183.2658518 183.2658518 177.38731856; 0.2 0.2 0.2 0.2
0.5 0.3; 91.32925898 183.32314744 183.32314744 177.34148205; 0.2 0.2 0.2 0.2
0.5 0.3; 91.35217723 183.38044309 183.38044309 177.29564553; 0.2 0.2 0.2 0.2
0.5 0.3; 91.37509549 183.43773873 183.43773873 177.24980901; 0.2 0.2 0.2 0.2
0.5 0.3; 91.39801375 183.49503438 183.49503438 177.2039725; 0.2 0.2 0.2 0.2
0.5 0.3; 91.42093201 183.55233002 183.55233002 177.15813598; 0.2 0.2 0.2 0.2
0.5 0.3; 91.44385027 183.60962567 183.60962567 177.11229947; 0.2 0.2 0.2 0.2
0.5 0.3; 91.46676853 183.66692131 183.66692131 177.06646295; 0.2 0.2 0.2 0.2
0.5 0.3; 91.48968678 183.72421696 183.72421696 177.02062643; 0.2 0.2 0.2 0.2
0.5 0.3; 91.51260504 183.78151261 183.78151261 176.97478992; 0.2 0.2 0.2 0.2
0.5 0.3; 91.5355233 183.83880825 183.83880825 176.9289534; 0.2 0.2 0.2 0.2
0.5 0.3; 91.55844156 183.8961039 183.8961039 176.88311688; 0.2 0.2 0.2 0.2
0.5 0.3; 91.58135982 183.95339954 183.95339954 176.83728037; 0.2 0.2 0.2 0.2
0.5 0.3; 91.60427807 184.01069519 184.01069519 176.79144385; 0.2 0.2 0.2 0.2
0.5 0.3; 91.62719633 184.06799083 184.06799083 176.74560733; 0.2 0.2 0.2 0.2
0.5 0.3; 91.65011459 184.12528648 184.12528648 176.69977082; 0.2 0.2 0.2 0.2
0.5 0.3; 91.67303285 184.18258212 184.18258212 176.6539343; 0.2 0.2 0.2 0.2
0.5 0.3; 91.69595111 184.23987777 184.23987777 176.60809778; 0.2 0.2 0.2 0.2
0.5 0.3; 91.71886937 184.29717341 184.29717341 176.56226127; 0.2 0.2 0.2 0.2
0.5 0.3; 91.74178762 184.35446906 184.35446906 176.51642475; 0.2 0.2 0.2 0.2
0.5 0.3; 91.76470588 184.41176471 184.41176471 176.47058824; 0.2 0.2 0.2 0.2
0.5 0.3; 91.78762414 184.46906035 184.46906035 176.42475172; 0.2 0.2 0.2 0.2
0.5 0.3; 91.8105424 184.526356 184.526356 176.3789152; 0.2 0.2 0.2 0.2
0.5 0.3; 91.83346066 184.58365164 184.58365164 176.33307869; 0.2 0.2 0.2 0.2
0.5 0.3; 91.85637892 184.64094729 184.64094729 176.28724217; 0.2 0.2 0.2 0.2
0.5 0.3; 91.87929717 184.69824293 184.69824293 176.24140565; 0.2 0.2 0.2 0.2
0.5 0.3; 91.90221543 184.75553858 184.75553858 176.19556914; 0.2 0.2 0.2 0.2
0.5 0.3; 91.92513369 184.81283422 184.81283422 176.14973262; 0.2 0.2 0.2 0.2
0.5 0.3; 91.94805195 184.87012987 184.87012987 176.1038961; 0.2 0.2 0.2 0.2
0.5 0.3; 91.97097021 184.92742552 184.92742552 176.05805959; 0.2 0.2 0.2 0.2
0.5 0.3; 91.99388846 184.98472116 184.98472116 176.01222307; 0.2 0.2 0.2 0.2
0.5 0.3; 92.01680672 185.04201681 185.04201681 175.96638655; 0.2 0.2 0.2 0.2
0.5 0.3; 92.03972498 185.09931245 185.09931245 175.92055004; 0.2 0.2 0.2 0.2
0.5 0.3; 92.06264324 185.1566081 185.1566081 175.87471352; 0.2 0.2 0.2 0.2
0.5 0.3; 92.0855615 185.21390374 185.21390374 175.82887701; 0.2 0.2 0.2 0.2
0.5 0.3; 92.10847976 185.27119939 185.27119939 175.78304049; 0.2 0.2 0.2 0.2
0.5 0.3; 92.13139801 185.32849503 185.32849503 175.73720397; 0.2 0.2 0.2 0.2
0.5 0.3; 92.15431627 185.38579068 185.38579068 175.69136746; 0.2 0.2 0.2 0.2
0.5 0.3; 92.17723453 185.44308633 185.44308633 175.64553094; 0.2 0.2 0.2 0.2
0.5 0.3; 92.20015279 185.50038197 185.50038197 175.59969442; 0.2 0.2 0.2 0.2
0.5 0.3; 92.22307105 185.55767762 185.55767762 175.55385791; 0.2 0.2 0.2 0.2
0.5 0.3; 92.2459893 185.61497326 185.61497326 175.50802139; 0.2 0.2 0.2 0.2
0.5 0.3; 92.26890756 185.67226891 185.67226891 175.46218487; 0.2 0.2 0.2 0.2
0.5 0.3; 92.29182582 185.72956455 185.72956455 175.41634836; 0.2 0.2 0.2 0.2
0.5 0.3; 92.31474408 185.7868602 185.7868602 175.37051184; 0.2 0.2 0.2 0.2
0.5 0.3; 92.33766234 185.84415584 185.84415584 175.32467532; 0.2 0.2 0.2 0.2
0.5 0.3; 92.3605806 185.90145149 185.90145149 175.27883881; 0.2 0.2 0.2 0.2
0.5 0.3; 92.38349885 185.95874714 185.95874714 175.23300229; 0.2 0.2 0.2 0.2
0.5 0.3; 92.40641711 186.01604278 186.01604278 175.18716578; 0.2 0.2 0.2 0.2
0.5 0.3; 92.42933537 186.07333843 186.07333843 175.14132926; 0.2 0.2 0.2 0.2
0.5 0.3; 92.45225363 186.13063407 186.13063407 175.09549274; 0.2 0.2 0.2 0.2
0.5 0.3; 92.47517189 186.18792972 186.18792972 175.04965623; 0.2 0.2 0.2 0.2
0.5 0.3; 92.49809015 186.24522536 186.24522536 175.00381971; 0.2 0.2 0.2 0.2
0.5 0.3; 92.5210084 186.30252101 186.30252101 174.95798319; 0.2 0.2 0.2 0.2
0.5 0.3; 92.54392666 186.35981665 186.35981665 174.91214668; 0.2 0.2 0.2 0.2
0.5 0.3; 92.56684492 186.4171123 186.4171123 174.86631016; 0.2 0.2 0.2 0.2
0.5 0.3; 92.58976318 186.47440794 186.47440794 174.82047364; 0.2 0.2 0.2 0.2
0.5 0.3; 92.61268144 186.53170359 186.53170359 174.77463713; 0.2 0.2 0.2 0.2
0.5 0.3; 92.63559969 186.58899924 186.58899924 174.72880061; 0.2 0.2 0.2 0.2
0.5 0.3; 92.65851795 186.64629488 186.64629488 174.68296409; 0.2 0.2 0.2 0.2
0.5 0.3; 92.68143621 186.70359053 186.70359053 174.63712758; 0.2 0.2 0.2 0.2
0.5 0.3; 92.70435447 186.76088617 186.76088617 174.59129106; 0.2 0.2 0.2 0.2
0.5 0.3; 92.72727273 186.81818182 186.81818182 174.54545455; 0.2 0.2 0.2 0.2
0.5 0.3; 92.75019099 186.87547746 186.87547746 174.49961803; 0.2 0.2 0.2 0.2
0.5 0.3; 92.77310924 186.93277311 186.93277311 174.45378151; 0.2 0.2 0.2 0.2
0.5 0.3; 92.7960275 186.99006875 186.99006875 174.407945; 0.2 0.2 0.2 0.2
0.5 0.3; 92.81894576 187.0473644 187.0473644 174.36210848; 0.2 0.2 0.2 0.2
0.5 0.3; 92.84186402 187.10466005 187.10466005 174.31627196; 0.2 0.2 0.2 0.2
0.5 0.3; 92.86478228 187.16195569 187.16195569 174.27043545; 0.2 0.2 0.2 0.2
0.5 0.3; 92.88770053 187.21925134 187.21925134 174.22459893; 0.2 0.2 0.2 0.2
0.5 0.3; 92.91061879 187.27654698 187.27654698 174.17876241; 0.2 0.2 0.2 0.2
0.5 0.3; 92.93353705 187.33384263 187.33384263 174.1329259; 0.2 0.2 0.2 0.2
0.5 0.3; 92.95645531 187.39113827 187.39113827 174.08708938; 0.2 0.2 0.2 0.2
0.5 0.3; 92.97937357 187.44843392 187.44843392 174.04125286; 0.2 0.2 0.2 0.2
0.5 0.3; 93.00229183 187.50572956 187.50572956 173.99541635; 0.2 0.2 0.2 0.2
0.5 0.3; 93.02521008 187.56302521 187.56302521 173.94957983; 0.2 0.2 0.2 0.2
0.5 0.3; 93.04812834 187.62032086 187.62032086 173.90374332; 0.2 0.2 0.2 0.2
0.5 0.3; 93.0710466 187.6776165 187.6776165 173.8579068; 0.2 0.2 0.2 0.2
0.5 0.3; 93.09396486 187.73491215 187.73491215 173.81207028; 0.2 0.2 0.2 0.2
0.5 0.3; 93.11688312 187.79220779 187.79220779 173.76623377; 0.2 0.2 0.2 0.2
0.5 0.3; 93.13980138 187.84950344 187.84950344 173.72039725; 0.2 0.2 0.2 0.2
0.5 0.3; 93.16271963 187.90679908 187.90679908 173.67456073; 0.2 0.2 0.2 0.2
0.5 0.3; 93.18563789 187.96409473 187.96409473 173.62872422; 0.2 0.2 0.2 0.2
0.5 0.3; 93.20855615 188.02139037 188.02139037 173.5828877; 0.2 0.2 0.2 0.2
0.5 0.3; 93.23147441 188.07868602 188.07868602 173.53705118; 0.2 0.2 0.2 0.2
0.5 0.3; 93.25439267 188.13598167 188.13598167 173.49121467; 0.2 0.2 0.2 0.2
0.5 0.3; 93.27731092 188.19327731 188.19327731 173.44537815; 0.2 0.2 0.2 0.2
0.5 0.3; 93.30022918 188.25057296 188.25057296 173.39954163; 0.2 0.2 0.2 0.2
0.5 0.3; 93.32314744 188.3078686 188.3078686 173.35370512; 0.2 0.2 0.2 0.2
0.5 0.3; 93.3460657 188.36516425 188.36516425 173.3078686; 0.2 0.2 0.2 0.2
0.5 0.3; 93.36898396 188.42245989 188.42245989 173.26203209; 0.2 0.2 0.2 0.2
0.5 0.3; 93.39190222 188.47975554 188.47975554 173.21619557; 0.2 0.2 0.2 0.2
0.5 0.3; 93.41482047 188.53705118 188.53705118 173.17035905; 0.2 0.2 0.2 0.2
0.5 0.3; 93.43773873 188.59434683 188.59434683 173.12452254; 0.2 0.2 0.2 0.2
0.5 0.3; 93.46065699 188.65164248 188.65164248 173.07868602; 0.2 0.2 0.2 0.2
0.5 0.3; 93.48357525 188.70893812 188.70893812 173.0328495; 0.2 0.2 0.2 0.2
0.5 0.3; 93.50649351 188.76623377 188.76623377 172.98701299; 0.2 0.2 0.2 0.2
0.5 0.3; 93.52941176 188.82352941 188.82352941 172.94117647; 0.2 0.2 0.2 0.2
0.5 0.3; 93.55233002 188.88082506 188.88082506 172.89533995; 0.2 0.2 0.2 0.2
0.5 0.3; 93.57524828 188.9381207 188.9381207 172.84950344; 0.2 0.2 0.2 0.2
0.5 0.3; 93.59816654 188.99541635 188.99541635 172.80366692; 0.2 0.2 0.2 0.2
0.5 0.3; 93.6210848 189.05271199 189.05271199 172.7578304; 0.2 0.2 0.2 0.2
0.5 0.3; 93.64400306 189.11000764 189.11000764 172.71199389; 0.2 0.2 0.2 0.2
0.5 0.3; 93.66692131 189.16730328 189.16730328 172.66615737; 0.2 0.2 0.2 0.2
0.5 0.3; 93.68983957 189.22459893 189.22459893 172.62032086; 0.2 0.2 0.2 0.2
0.5 0.3; 93.71275783 189.28189458 189.28189458 172.57448434; 0.2 0.2 0.2 0.2
0.5 0.3; 93.73567609 189.33919022 189.33919022 172.52864782; 0.2 0.2 0.2 0.2
0.5 0.3; 93.75859435 189.39648587 189.39648587 172.48281131; 0.2 0.2 0.2 0.2
0.5 0.3; 93.78151261 189.45378151 189.45378151 172.43697479; 0.2 0.2 0.2 0.2
0.5 0.3; 93.80443086 189.51107716 189.51107716 172.39113827; 0.2 0.2 0.2 0.2
0.5 0.3; 93.82734912 189.5683728 189.5683728 172.34530176; 0.2 0.2 0.2 0.2
0.5 0.3; 93.85026738 189.62566845 189.62566845 172.29946524; 0.2 0.2 0.2 0.2
0.5 0.3; 93.87318564 189.68296409 189.68296409 172.25362872; 0.2 0.2 0.2 0.2
0.5 0.3; 93.8961039 189.74025974 189.74025974 172.20779221; 0.2 0.2 0.2 0.2
0.5 0.3; 93.91902215 189.79755539 189.79755539 172.16195569; 0.2 0.2 0.2 0.2
0.5 0.3; 93.94194041 189.85485103 189.85485103 172.11611917; 0.2 0.2 0.2 0.2
0.5 0.3; 93.96485867 189.91214668 189.91214668 172.07028266; 0.2 0.2 0.2 0.2
0.5 0.3; 93.98777693 189.96944232 189.96944232 172.02444614; 0.2 0.2 0.2 0.2
0.5 0.3; 94.01069519 190.02673797 190.02673797 171.97860963; 0.2 0.2 0.2 0.2
0.5 0.3; 94.03361345 190.08403361 190.08403361 171.93277311; 0.2 0.2 0.2 0.2
0.5 0.3; 94.0565317 190.14132926 190.14132926 171.88693659; 0.2 0.2 0.2 0.2
0.5 0.3; 94.07944996 190.1986249 190.1986249 171.84110008; 0.2 0.2 0.2 0.2
0.5 0.3; 94.10236822 190.25592055 190.25592055 171.79526356; 0.2 0.2 0.2 0.2
0.5 0.3; 94.12528648 190.3132162 190.3132162 171.74942704; 0.2 0.2 0.2 0.2
0.5 0.3; 94.14820474 190.37051184 190.37051184 171.70359053; 0.2 0.2 0.2 0.2
0.5 0.3; 94.17112299 190.42780749 190.42780749 171.65775401; 0.2 0.2 0.2 0.2
0.5 0.3; 94.19404125 190.48510313 190.48510313 171.61191749; 0.2 0.2 0.2 0.2
0.5 0.3; 94.21695951 190.54239878 190.54239878 171.56608098; 0.2 0.2 0.2 0.2
0.5 0.3; 94.23987777 190.59969442 190.59969442 171.52024446; 0.2 0.2 0.2 0.2
0.5 0.3; 94.26279603 190.65699007 190.65699007 171.47440794; 0.2 0.2 0.2 0.2
0.5 0.3; 94.28571429 190.71428571 190.71428571 171.42857143; 0.2 0.2 0.2 0.2
0.5 0.3; 94.30863254 190.77158136 190.77158136 171.38273491; 0.2 0.2 0.2 0.2
0.5 0.3; 94.3315508 190.82887701 190.82887701 171.3368984; 0.2 0.2 0.2 0.2
0.5 0.3; 94.35446906 190.88617265 190.88617265 171.29106188; 0.2 0.2 0.2 0.2
0.5 0.3; 94.37738732 190.9434683 190.9434683 171.24522536; 0.2 0.2 0.2 0.2
0.5 0.3; 94.40030558 191.00076394 191.00076394 171.19938885; 0.2 0.2 0.2 0.2
0.5 0.3; 94.42322383 191.05805959 191.05805959 171.15355233; 0.2 0.2 0.2 0.2
0.5 0.3; 94.44614209 191.11535523 191.11535523 171.10771581; 0.2 0.2 0.2 0.2
0.5 0.3; 94.46906035 191.17265088 191.17265088 171.0618793; 0.2 0.2 0.2 0.2
0.5 0.3; 94.49197861 191.22994652 191.22994652 171.01604278; 0.2 0.2 0.2 0.2
0.5 0.3; 94.51489687 191.28724217 191.28724217 170.97020626; 0.2 0.2 0.2 0.2
0.5 0.3; 94.53781513 191.34453782 191.34453782 170.92436975; 0.2 0.2 0.2 0.2
0.5 0.3; 94.56073338 191.40183346 191.40183346 170.87853323; 0.2 0.2 0.2 0.2
0.5 0.3; 94.58365164 191.45912911 191.45912911 170.83269672; 0.2 0.2 0.2 0.2
0.5 0.3; 94.6065699 191.51642475 191.51642475 170.7868602; 0.2 0.2 0.2 0.2
0.5 0.3; 94.62948816 191.5737204 191.5737204 170.74102368; 0.2 0.2 0.2 0.2
0.5 0.3; 94.65240642 191.63101604 191.63101604 170.69518717; 0.2 0.2 0.2 0.2
0.5 0.3; 94.67532468 191.68831169 191.68831169 170.64935065; 0.2 0.2 0.2 0.2
0.5 0.3; 94.69824293 191.74560733 191.74560733 170.60351413; 0.2 0.2 0.2 0.2
0.5 0.3; 94.72116119 191.80290298 191.80290298 170.55767762; 0.2 0.2 0.2 0.2
0.5 0.3; 94.74407945 191.86019862 191.86019862 170.5118411; 0.2 0.2 0.2 0.2
0.5 0.3; 94.76699771 191.91749427 191.91749427 170.46600458; 0.2 0.2 0.2 0.2
0.5 0.3; 94.78991597 191.97478992 191.97478992 170.42016807; 0.2 0.2 0.2 0.2
0.5 0.3; 94.81283422 192.03208556 192.03208556 170.37433155; 0.2 0.2 0.2 0.2
0.5 0.3; 94.83575248 192.08938121 192.08938121 170.32849503; 0.2 0.2 0.2 0.2
0.5 0.3; 94.85867074 192.14667685 192.14667685 170.28265852; 0.2 0.2 0.2 0.2
0.5 0.3; 94.881589 192.2039725 192.2039725 170.236822; 0.2 0.2 0.2 0.2
0.5 0.3; 94.90450726 192.26126814 192.26126814 170.19098549; 0.2 0.2 0.2 0.2
0.5 0.3; 94.92742552 192.31856379 192.31856379 170.14514897; 0.2 0.2 0.2 0.2
0.5 0.3; 94.95034377 192.37585943 192.37585943 170.09931245; 0.2 0.2 0.2 0.2
0.5 0.3; 94.97326203 192.43315508 192.43315508 170.05347594; 0.2 0.2 0.2 0.2
0.5 0.3; 94.99618029 192.49045073 192.49045073 170.00763942; 0.2 0.2 0.2 0.2
0.5 0.3; 95.01909855 192.54774637 192.54774637 169.9618029; 0.2 0.2 0.2 0.2
0.5 0.3; 95.04201681 192.60504202 192.60504202 169.91596639; 0.2 0.2 0.2 0.2
0.5 0.3; 95.06493506 192.66233766 192.66233766 169.87012987; 0.2 0.2 0.2 0.2
0.5 0.3; 95.08785332 192.71963331 192.71963331 169.82429335; 0.2 0.2 0.2 0.2
0.5 0.3; 95.11077158 192.77692895 192.77692895 169.77845684; 0.2 0.2 0.2 0.2
0.5 0.3; 95.13368984 192.8342246 192.8342246 169.73262032; 0.2 0.2 0.2 0.2
0.5 0.3; 95.1566081 192.89152024 192.89152024 169.6867838; 0.2 0.2 0.2 0.2
0.5 0.3; 95.17952636 192.94881589 192.94881589 169.64094729; 0.2 0.2 0.2 0.2
0.5 0.3; 95.20244461 193.00611154 193.00611154 169.59511077; 0.2 0.2 0.2 0.2
0.5 0.3; 95.22536287 193.06340718 193.06340718 169.54927426; 0.2 0.2 0.2 0.2
0.5 0.3; 95.24828113 193.12070283 193.12070283 169.50343774; 0.2 0.2 0.2 0.2
0.5 0.3; 95.27119939 193.17799847 193.17799847 169.45760122; 0.2 0.2 0.2 0.2
0.5 0.3; 95.29411765 193.23529412 193.23529412 169.41176471; 0.2 0.2 0.2 0.2
0.5 0.3; 95.31703591 193.29258976 193.29258976 169.36592819; 0.2 0.2 0.2 0.2
0.5 0.3; 95.33995416 193.34988541 193.34988541 169.32009167; 0.2 0.2 0.2 0.2
0.5 0.3; 95.36287242 193.40718105 193.40718105 169.27425516; 0.2 0.2 0.2 0.2
0.5 0.3; 95.38579068 193.4644767 193.4644767 169.22841864; 0.2 0.2 0.2 0.2
0.5 0.3; 95.40870894 193.52177235 193.52177235 169.18258212; 0.2 0.2 0.2 0.2
0.5 0.3; 95.4316272 193.57906799 193.57906799 169.13674561; 0.2 0.2 0.2 0.2
0.5 0.3; 95.45454545 193.63636364 193.63636364 169.09090909; 0.2 0.2 0.2 0.2
0.5 0.3; 95.47746371 193.69365928 193.69365928 169.04507257; 0.2 0.2 0.2 0.2
0.5 0.3; 95.50038197 193.75095493 193.75095493 168.99923606; 0.2 0.2 0.2 0.2
0.5 0.3; 95.52330023 193.80825057 193.80825057 168.95339954; 0.2 0.2 0.2 0.2
0.5 0.3; 95.54621849 193.86554622 193.86554622 168.90756303; 0.2 0.2 0.2 0.2
0.5 0.3; 95.56913675 193.92284186 193.92284186 168.86172651; 0.2 0.2 0.2 0.2
0.5 0.3; 95.592055 193.98013751 193.98013751 168.81588999; 0.2 0.2 0.2 0.2
0.5 0.3; 95.61497326 194.03743316 194.03743316 168.77005348; 0.2 0.2 0.2 0.2
0.5 0.3; 95.63789152 194.0947288 194.0947288 168.72421696; 0.2 0.2 0.2 0.2
0.5 0.3; 95.66080978 194.15202445 194.15202445 168.67838044; 0.2 0.2 0.2 0.2
0.5 0.3; 95.68372804 194.20932009 194.20932009 168.63254393; 0.2 0.2 0.2 0.2
0.5 0.3; 95.70664629 194.26661574 194.26661574 168.58670741; 0.2 0.2 0.2 0.2
0.5 0.3; 95.72956455 194.32391138 194.32391138 168.54087089; 0.2 0.2 0.2 0.2
0.5 0.3; 95.75248281 194.38120703 194.38120703 168.49503438; 0.2 0.2 0.2 0.2
0.5 0.3; 95.77540107 194.43850267 194.43850267 168.44919786; 0.2 0.2 0.2 0.2
0.5 0.3; 95.79831933 194.49579832 194.49579832 168.40336134; 0.2 0.2 0.2 0.2
0.5 0.3; 95.82123759 194.55309396 194.55309396 168.35752483; 0.2 0.2 0.2 0.2
0.5 0.3; 95.84415584 194.61038961 194.61038961 168.31168831; 0.2 0.2 0.2 0.2
0.5 0.3; 95.8670741 194.66768526 194.66768526 168.2658518; 0.2 0.2 0.2 0.2
0.5 0.3; 95.88999236 194.7249809 194.7249809 168.22001528; 0.2 0.2 0.2 0.2
0.5 0.3; 95.91291062 194.78227655 194.78227655 168.17417876; 0.2 0.2 0.2 0.2
0.5 0.3; 95.93582888 194.83957219 194.83957219 168.12834225; 0.2 0.2 0.2 0.2
0.5 0.3; 95.95874714 194.89686784 194.89686784 168.08250573; 0.2 0.2 0.2 0.2
0.5 0.3; 95.98166539 194.95416348 194.95416348 168.03666921; 0.2 0.2 0.2 0.2
0.5 0.3; 96.00458365 195.01145913 195.01145913 167.9908327; 0.2 0.2 0.2 0.2
0.5 0.3; 96.02750191 195.06875477 195.06875477 167.94499618; 0.2 0.2 0.2 0.2
0.5 0.3; 96.05042017 195.12605042 195.12605042 167.89915966; 0.2 0.2 0.2 0.2
0.5 0.3; 96.07333843 195.18334607 195.18334607 167.85332315; 0.2 0.2 0.2 0.2
0.5 0.3; 96.09625668 195.24064171 195.24064171 167.80748663; 0.2 0.2 0.2 0.2
0.5 0.3; 96.11917494 195.29793736 195.29793736 167.76165011; 0.2 0.2 0.2 0.2
0.5 0.3; 96.1420932 195.355233 195.355233 167.7158136; 0.2 0.2 0.2 0.2
0.5 0.3; 96.16501146 195.41252865 195.41252865 167.66997708; 0.2 0.2 0.2 0.2
0.5 0.3; 96.18792972 195.46982429 195.46982429 167.62414057; 0.2 0.2 0.2 0.2
0.5 0.3; 96.21084798 195.52711994 195.52711994 167.57830405; 0.2 0.2 0.2 0.2
0.5 0.3; 96.23376623 195.58441558 195.58441558 167.53246753; 0.2 0.2 0.2 0.2
0.5 0.3; 96.25668449 195.64171123 195.64171123 167.48663102; 0.2 0.2 0.2 0.2
0.5 0.3; 96.27960275 195.69900688 195.69900688 167.4407945; 0.2 0.2 0.2 0.2
0.5 0.3; 96.30252101 195.75630252 195.75630252 167.39495798; 0.2 0.2 0.2 0.2
0.5 0.3; 96.32543927 195.81359817 195.81359817 167.34912147; 0.2 0.2 0.2 0.2
0.5 0.3; 96.34835752 195.87089381 195.87089381 167.30328495; 0.2 0.2 0.2 0.2
0.5 0.3; 96.37127578 195.92818946 195.92818946 167.25744843; 0.2 0.2 0.2 0.2
0.5 0.3; 96.39419404 195.9854851 195.9854851 167.21161192; 0.2 0.2 0.2 0.2
0.5 0.3; 96.4171123 196.04278075 196.04278075 167.1657754; 0.2 0.2 0.2 0.2
0.5 0.3; 96.44003056 196.10007639 196.10007639 167.11993888; 0.2 0.2 0.2 0.2
0.5 0.3; 96.46294882 196.15737204 196.15737204 167.07410237; 0.2 0.2 0.2 0.2
0.5 0.3; 96.48586707 196.21466769 196.21466769 167.02826585; 0.2 0.2 0.2 0.2
0.5 0.3; 96.50878533 196.27196333 196.27196333 166.98242934; 0.2 0.2 0.2 0.2
0.5 0.3; 96.53170359 196.32925898 196.32925898 166.93659282; 0.2 0.2 0.2 0.2
0.5 0.3; 96.55462185 196.38655462 196.38655462 166.8907563; 0.2 0.2 0.2 0.2
0.5 0.3; 96.57754011 196.44385027 196.44385027 166.84491979; 0.2 0.2 0.2 0.2
0.5 0.3; 96.60045837 196.50114591 196.50114591 166.79908327; 0.2 0.2 0.2 0.2
0.5 0.3; 96.62337662 196.55844156 196.55844156 166.75324675; 0.2 0.2 0.2 0.2
0.5 0.3; 96.64629488 196.6157372 196.6157372 166.70741024; 0.2 0.2 0.2 0.2
0.5 0.3; 96.66921314 196.67303285 196.67303285 166.66157372; 0.2 0.2 0.2 0.2
0.5 0.3; 96.6921314 196.7303285 196.7303285 166.6157372; 0.2 0.2 0.2 0.2
0.5 0.3; 96.71504966 196.78762414 196.78762414 166.56990069; 0.2 0.2 0.2 0.2
0.5 0.3; 96.73796791 196.84491979 196.84491979 166.52406417; 0.2 0.2 0.2 0.2
0.5 0.3; 96.76088617 196.90221543 196.90221543 166.47822765; 0.2 0.2 0.2 0.2
0.5 0.3; 96.78380443 196.95951108 196.95951108 166.43239114; 0.2 0.2 0.2 0.2
0.5 0.3; 96.80672269 197.01680672 197.01680672 166.38655462; 0.2 0.2 0.2 0.2
0.5 0.3; 96.82964095 197.07410237 197.07410237 166.34071811; 0.2 0.2 0.2 0.2
0.5 0.3; 96.85255921 197.13139801 197.13139801 166.29488159; 0.2 0.2 0.2 0.2
0.5 0.3; 96.87547746 197.18869366 197.18869366 166.24904507; 0.2 0.2 0.2 0.2
0.5 0.3; 96.89839572 197.2459893 197.2459893 166.20320856; 0.2 0.2 0.2 0.2
0.5 0.3; 96.92131398 197.30328495 197.30328495 166.15737204; 0.2 0.2 0.2 0.2
0.5 0.3; 96.94423224 197.3605806 197.3605806 166.11153552; 0.2 0.2 0.2 0.2
0.5 0.3; 96.9671505 197.41787624 197.41787624 166.06569901; 0.2 0.2 0.2 0.2
0.5 0.3; 96.99006875 197.47517189 197.47517189 166.01986249; 0.2 0.2 0.2 0.2
0.5 0.3; 97.01298701 197.53246753 197.53246753 165.97402597; 0.2 0.2 0.2 0.2
0.5 0.3; 97.03590527 197.58976318 197.58976318 165.92818946; 0.2 0.2 0.2 0.2
0.5 0.3; 97.05882353 197.64705882 197.64705882 165.88235294; 0.2 0.2 0.2 0.2
0.5 0.3; 97.08174179 197.70435447 197.70435447 165.83651642; 0.2 0.2 0.2 0.2
0.5 0.3; 97.10466005 197.76165011 197.76165011 165.79067991; 0.2 0.2 0.2 0.2
0.5 0.3; 97.1275783 197.81894576 197.81894576 165.74484339; 0.2 0.2 0.2 0.2
0.5 0.3; 97.15049656 197.87624141 197.87624141 165.69900688; 0.2 0.2 0.2 0.2
0.5 0.3; 97.17341482 197.93353705 197.93353705 165.65317036; 0.2 0.2 0.2 0.2
0.5 0.3; 97.19633308 197.9908327 197.9908327 165.60733384; 0.2 0.2 0.2 0.2
0.5 0.3; 97.21925134 198.04812834 198.04812834 165.56149733; 0.2 0.2 0.2 0.2
0.5 0.3; 97.2421696 198.10542399 198.10542399 165.51566081; 0.2 0.2 0.2 0.2
0.5 0.3; 97.26508785 198.16271963 198.16271963 165.46982429; 0.2 0.2 0.2 0.2
0.5 0.3; 97.28800611 198.22001528 198.22001528 165.42398778; 0.2 0.2 0.2 0.2
